,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,External_Id,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Submitter_Id,collection_date,common_name,environment_(biome),environment_(feature),environment_(material),geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),geographic_location_(region_and_locality),investigation_type,project_name,sample_name,sequencing_method,sewage_type,wastewater_type,wastewater/sludge_environmental_package,rundate,experiment_id,SRA_id,sample,geo_loc_name,ww_population,ww_sample_duration,ww_sample_matrix,isolation_source,ww_sample_type,ww_surv_target_1,ww_surv_target_1_known_present,collected_by,BioSampleModel,fasta_file,collection_site_id,sequenced_by,ww_sample_site,ww_surv_jurisdiction,ww_surv_system_sample_id,ww_population_source,purpose_of_ww_sampling,concentration_method,extraction_method,extraction_control,ww_surv_target_1_conc,ww_surv_target_1_conc_unit,ww_surv_target_1_gene,ww_surv_target_1_protocol,ww_flow,enrichment_kit,amplicon_PCR_primer_scheme,amplicon_size,sequence_submitter_contact_email,raw_sequence_data_processing_method,ww_processing_protocol,collection_time,instantaneous_flow,collection_volume,ww_temperature,ww_ph,ww_industrial_effluent_percent,ww_total_suspended_solids,ww_pre_treatment,ww_surv_target_2,ww_surv_target_2_conc,ww_surv_target_2_conc_unit,ww_surv_target_2_gene,ww_surv_target_2_known_present,purpose_of_ww_sequencing,quality_control_method,quality_control_method_version,quality_control_determination,quality_control_issues,dehosting_method,geo_loc_ENA,site id
ERR9862830,2022-06-20,2022-06-20,SAMEA110150349,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:32Z,2022-06-20T04:17:32Z,public,10_2021_05_11,2021-05-11,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4007,8.481,ZH - Zürich - ARA Werdhölzli,virus,Swiss SARS-CoV-2 Wastewater Surveillance,10_2021_05_11,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862830,ERX9407908,,Switzerland: ZH - Zürich - ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: ZH - Zürich - ARA Werdhölzli,CRHmLs52ev4j
ERR9862796,2022-06-20,2022-06-20,SAMEA110150315,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:29Z,2022-06-20T04:17:29Z,public,25_2021_05_11,2021-05-11,SARS-CoV2,urban biome,city,sewage,Switzerland,46.9174,7.24057,BE - Laupen - ARA Sensetal,virus,Swiss SARS-CoV-2 Wastewater Surveillance,25_2021_05_11,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862796,ERX9407874,,Switzerland: BE - Laupen - ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: BE - Laupen - ARA Sensetal,Hu5yCrjhBVkZ
ERR9862814,2022-06-20,2022-06-20,SAMEA110150333,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:31Z,2022-06-20T04:17:31Z,public,17_2021_05_11,2021-05-11,SARS-CoV2,urban biome,city,sewage,Switzerland,46.8707,9.5293,GR - Chur - ARA Chur,virus,Swiss SARS-CoV-2 Wastewater Surveillance,17_2021_05_11,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862814,ERX9407892,,Switzerland: GR - Chur - ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: GR - Chur - ARA Chur,AbwAjPQvUPxy
ERR9862822,2022-06-20,2022-06-20,SAMEA110150341,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:31Z,2022-06-20T04:17:31Z,public,12_2021_05_11,2021-05-11,SARS-CoV2,urban biome,city,sewage,Switzerland,46.5202,6.5929,VD - Lausanne - STEP Vidy,virus,Swiss SARS-CoV-2 Wastewater Surveillance,12_2021_05_11,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862822,ERX9407900,,Switzerland: VD - Lausanne - STEP Vidy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: VD - Lausanne - STEP Vidy,cPjpJTxqqwHH
ERR9862837,2022-06-20,2022-06-20,SAMEA110150356,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:32Z,2022-06-20T04:17:32Z,public,05_2021_05_11,2021-05-11,SARS-CoV2,urban biome,city,sewage,Switzerland,46.0096,8.9177,TI - Lugano - CDA Lugano,virus,Swiss SARS-CoV-2 Wastewater Surveillance,05_2021_05_11,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862837,ERX9407915,,Switzerland: TI - Lugano - CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: TI - Lugano - CDA Lugano,DbVNYFgfttCD
ERR9862806,2022-06-20,2022-06-20,SAMEA110150325,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,19_2021_05_11,2021-05-11,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4902,9.5673,SG - Altenrhein - ARA Altenrhein,virus,Swiss SARS-CoV-2 Wastewater Surveillance,19_2021_05_11,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862806,ERX9407884,,Switzerland: SG - Altenrhein - ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: SG - Altenrhein - ARA Altenrhein,WFkcdbxxH8cK
ERR9862794,2022-06-20,2022-06-20,SAMEA110150313,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:29Z,2022-06-20T04:17:29Z,public,19_2021_05_10,2021-05-10,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4902,9.5673,SG - Altenrhein - ARA Altenrhein,virus,Swiss SARS-CoV-2 Wastewater Surveillance,19_2021_05_10,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862794,ERX9407872,,Switzerland: SG - Altenrhein - ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: SG - Altenrhein - ARA Altenrhein,WFkcdbxxH8cK
ERR9862804,2022-06-20,2022-06-20,SAMEA110150323,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,17_2021_05_10,2021-05-10,SARS-CoV2,urban biome,city,sewage,Switzerland,46.8707,9.5293,GR - Chur - ARA Chur,virus,Swiss SARS-CoV-2 Wastewater Surveillance,17_2021_05_10,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862804,ERX9407882,,Switzerland: GR - Chur - ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: GR - Chur - ARA Chur,AbwAjPQvUPxy
ERR9862784,2022-06-20,2022-06-20,SAMEA110150303,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:39Z,2022-06-20T04:17:39Z,public,25_2021_05_10,2021-05-10,SARS-CoV2,urban biome,city,sewage,Switzerland,46.9174,7.24057,BE - Laupen - ARA Sensetal,virus,Swiss SARS-CoV-2 Wastewater Surveillance,25_2021_05_10,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862784,ERX9407862,,Switzerland: BE - Laupen - ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: BE - Laupen - ARA Sensetal,Hu5yCrjhBVkZ
ERR9862820,2022-06-20,2022-06-20,SAMEA110150339,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:31Z,2022-06-20T04:17:31Z,public,10_2021_05_10,2021-05-10,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4007,8.481,ZH - Zürich - ARA Werdhölzli,virus,Swiss SARS-CoV-2 Wastewater Surveillance,10_2021_05_10,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862820,ERX9407898,,Switzerland: ZH - Zürich - ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: ZH - Zürich - ARA Werdhölzli,CRHmLs52ev4j
ERR9862812,2022-06-20,2022-06-20,SAMEA110150331,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,12_2021_05_10,2021-05-10,SARS-CoV2,urban biome,city,sewage,Switzerland,46.5202,6.5929,VD - Lausanne - STEP Vidy,virus,Swiss SARS-CoV-2 Wastewater Surveillance,12_2021_05_10,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862812,ERX9407890,,Switzerland: VD - Lausanne - STEP Vidy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: VD - Lausanne - STEP Vidy,cPjpJTxqqwHH
ERR9862828,2022-06-20,2022-06-20,SAMEA110150347,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:31Z,2022-06-20T04:17:31Z,public,05_2021_05_10,2021-05-10,SARS-CoV2,urban biome,city,sewage,Switzerland,46.0096,8.9177,TI - Lugano - CDA Lugano,virus,Swiss SARS-CoV-2 Wastewater Surveillance,05_2021_05_10,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862828,ERX9407906,,Switzerland: TI - Lugano - CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: TI - Lugano - CDA Lugano,DbVNYFgfttCD
ERR9862855,2022-06-20,2022-06-20,SAMEA110150374,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:33Z,2022-06-20T04:17:33Z,public,25_2021_05_09,2021-05-09,SARS-CoV2,urban biome,city,sewage,Switzerland,46.9174,7.24057,BE - Laupen - ARA Sensetal,virus,Swiss SARS-CoV-2 Wastewater Surveillance,25_2021_05_09,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862855,ERX9407933,,Switzerland: BE - Laupen - ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: BE - Laupen - ARA Sensetal,Hu5yCrjhBVkZ
ERR9862782,2022-06-20,2022-06-20,SAMEA110150301,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:39Z,2022-06-20T04:17:39Z,public,19_2021_05_09,2021-05-09,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4902,9.5673,SG - Altenrhein - ARA Altenrhein,virus,Swiss SARS-CoV-2 Wastewater Surveillance,19_2021_05_09,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862782,ERX9407860,,Switzerland: SG - Altenrhein - ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: SG - Altenrhein - ARA Altenrhein,WFkcdbxxH8cK
ERR9862818,2022-06-20,2022-06-20,SAMEA110150337,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:31Z,2022-06-20T04:17:31Z,public,05_2021_05_09,2021-05-09,SARS-CoV2,urban biome,city,sewage,Switzerland,46.0096,8.9177,TI - Lugano - CDA Lugano,virus,Swiss SARS-CoV-2 Wastewater Surveillance,05_2021_05_09,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862818,ERX9407896,,Switzerland: TI - Lugano - CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: TI - Lugano - CDA Lugano,DbVNYFgfttCD
ERR9862802,2022-06-20,2022-06-20,SAMEA110150321,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,12_2021_05_09,2021-05-09,SARS-CoV2,urban biome,city,sewage,Switzerland,46.5202,6.5929,VD - Lausanne - STEP Vidy,virus,Swiss SARS-CoV-2 Wastewater Surveillance,12_2021_05_09,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862802,ERX9407880,,Switzerland: VD - Lausanne - STEP Vidy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: VD - Lausanne - STEP Vidy,cPjpJTxqqwHH
ERR9862792,2022-06-20,2022-06-20,SAMEA110150311,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:29Z,2022-06-20T04:17:29Z,public,17_2021_05_09,2021-05-09,SARS-CoV2,urban biome,city,sewage,Switzerland,46.8707,9.5293,GR - Chur - ARA Chur,virus,Swiss SARS-CoV-2 Wastewater Surveillance,17_2021_05_09,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862792,ERX9407870,,Switzerland: GR - Chur - ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: GR - Chur - ARA Chur,AbwAjPQvUPxy
ERR9862810,2022-06-20,2022-06-20,SAMEA110150329,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,10_2021_05_09,2021-05-09,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4007,8.481,ZH - Zürich - ARA Werdhölzli,virus,Swiss SARS-CoV-2 Wastewater Surveillance,10_2021_05_09,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862810,ERX9407888,,Switzerland: ZH - Zürich - ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: ZH - Zürich - ARA Werdhölzli,CRHmLs52ev4j
ERR9862845,2022-06-20,2022-06-20,SAMEA110150364,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:33Z,2022-06-20T04:17:33Z,public,25_2021_05_08,2021-05-08,SARS-CoV2,urban biome,city,sewage,Switzerland,46.9174,7.24057,BE - Laupen - ARA Sensetal,virus,Swiss SARS-CoV-2 Wastewater Surveillance,25_2021_05_08,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862845,ERX9407923,,Switzerland: BE - Laupen - ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: BE - Laupen - ARA Sensetal,Hu5yCrjhBVkZ
ERR9862800,2022-06-20,2022-06-20,SAMEA110150319,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,10_2021_05_08,2021-05-08,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4007,8.481,ZH - Zürich - ARA Werdhölzli,virus,Swiss SARS-CoV-2 Wastewater Surveillance,10_2021_05_08,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862800,ERX9407878,,Switzerland: ZH - Zürich - ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: ZH - Zürich - ARA Werdhölzli,CRHmLs52ev4j
ERR9862790,2022-06-20,2022-06-20,SAMEA110150309,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:29Z,2022-06-20T04:17:29Z,public,12_2021_05_08,2021-05-08,SARS-CoV2,urban biome,city,sewage,Switzerland,46.5202,6.5929,VD - Lausanne - STEP Vidy,virus,Swiss SARS-CoV-2 Wastewater Surveillance,12_2021_05_08,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862790,ERX9407868,,Switzerland: VD - Lausanne - STEP Vidy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: VD - Lausanne - STEP Vidy,cPjpJTxqqwHH
ERR9862853,2022-06-20,2022-06-20,SAMEA110150372,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:33Z,2022-06-20T04:17:33Z,public,19_2021_05_08,2021-05-08,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4902,9.5673,SG - Altenrhein - ARA Altenrhein,virus,Swiss SARS-CoV-2 Wastewater Surveillance,19_2021_05_08,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862853,ERX9407931,,Switzerland: SG - Altenrhein - ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: SG - Altenrhein - ARA Altenrhein,WFkcdbxxH8cK
ERR9862780,2022-06-20,2022-06-20,SAMEA110150299,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:39Z,2022-06-20T04:17:39Z,public,17_2021_05_08,2021-05-08,SARS-CoV2,urban biome,city,sewage,Switzerland,46.8707,9.5293,GR - Chur - ARA Chur,virus,Swiss SARS-CoV-2 Wastewater Surveillance,17_2021_05_08,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862780,ERX9407858,,Switzerland: GR - Chur - ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: GR - Chur - ARA Chur,AbwAjPQvUPxy
ERR9862808,2022-06-20,2022-06-20,SAMEA110150327,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,05_2021_05_08,2021-05-08,SARS-CoV2,urban biome,city,sewage,Switzerland,46.0096,8.9177,TI - Lugano - CDA Lugano,virus,Swiss SARS-CoV-2 Wastewater Surveillance,05_2021_05_08,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862808,ERX9407886,,Switzerland: TI - Lugano - CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: TI - Lugano - CDA Lugano,DbVNYFgfttCD
ERR9862788,2022-06-20,2022-06-20,SAMEA110150307,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:29Z,2022-06-20T04:17:29Z,public,10_2021_05_07,2021-05-07,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4007,8.481,ZH - Zürich - ARA Werdhölzli,virus,Swiss SARS-CoV-2 Wastewater Surveillance,10_2021_05_07,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862788,ERX9407866,,Switzerland: ZH - Zürich - ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: ZH - Zürich - ARA Werdhölzli,CRHmLs52ev4j
ERR9862798,2022-06-20,2022-06-20,SAMEA110150317,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:30Z,2022-06-20T04:17:30Z,public,05_2021_05_07,2021-05-07,SARS-CoV2,urban biome,city,sewage,Switzerland,46.0096,8.9177,TI - Lugano - CDA Lugano,virus,Swiss SARS-CoV-2 Wastewater Surveillance,05_2021_05_07,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862798,ERX9407876,,Switzerland: TI - Lugano - CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: TI - Lugano - CDA Lugano,DbVNYFgfttCD
ERR9862836,2022-06-20,2022-06-20,SAMEA110150355,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:32Z,2022-06-20T04:17:32Z,public,25_2021_05_07,2021-05-07,SARS-CoV2,urban biome,city,sewage,Switzerland,46.9174,7.24057,BE - Laupen - ARA Sensetal,virus,Swiss SARS-CoV-2 Wastewater Surveillance,25_2021_05_07,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862836,ERX9407914,,Switzerland: BE - Laupen - ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: BE - Laupen - ARA Sensetal,Hu5yCrjhBVkZ
ERR9862778,2022-06-20,2022-06-20,SAMEA110150297,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:39Z,2022-06-20T04:17:39Z,public,12_2021_05_07,2021-05-07,SARS-CoV2,urban biome,city,sewage,Switzerland,46.5202,6.5929,VD - Lausanne - STEP Vidy,virus,Swiss SARS-CoV-2 Wastewater Surveillance,12_2021_05_07,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862778,ERX9407856,,Switzerland: VD - Lausanne - STEP Vidy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: VD - Lausanne - STEP Vidy,cPjpJTxqqwHH
ERR9862843,2022-06-20,2022-06-20,SAMEA110150362,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:33Z,2022-06-20T04:17:33Z,public,19_2021_05_07,2021-05-07,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4902,9.5673,SG - Altenrhein - ARA Altenrhein,virus,Swiss SARS-CoV-2 Wastewater Surveillance,19_2021_05_07,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862843,ERX9407921,,Switzerland: SG - Altenrhein - ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: SG - Altenrhein - ARA Altenrhein,WFkcdbxxH8cK
ERR9862851,2022-06-20,2022-06-20,SAMEA110150370,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:33Z,2022-06-20T04:17:33Z,public,17_2021_05_07,2021-05-07,SARS-CoV2,urban biome,city,sewage,Switzerland,46.8707,9.5293,GR - Chur - ARA Chur,virus,Swiss SARS-CoV-2 Wastewater Surveillance,17_2021_05_07,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862851,ERX9407929,,Switzerland: GR - Chur - ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: GR - Chur - ARA Chur,AbwAjPQvUPxy
ERR9862849,2022-06-20,2022-06-20,SAMEA110150368,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:33Z,2022-06-20T04:17:33Z,public,12_2021_05_06,2021-05-06,SARS-CoV2,urban biome,city,sewage,Switzerland,46.5202,6.5929,VD - Lausanne - STEP Vidy,virus,Swiss SARS-CoV-2 Wastewater Surveillance,12_2021_05_06,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862849,ERX9407927,,Switzerland: VD - Lausanne - STEP Vidy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: VD - Lausanne - STEP Vidy,cPjpJTxqqwHH
ERR9862834,2022-06-20,2022-06-20,SAMEA110150353,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:32Z,2022-06-20T04:17:32Z,public,19_2021_05_06,2021-05-06,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4902,9.5673,SG - Altenrhein - ARA Altenrhein,virus,Swiss SARS-CoV-2 Wastewater Surveillance,19_2021_05_06,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862834,ERX9407912,,Switzerland: SG - Altenrhein - ARA Altenrhein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: SG - Altenrhein - ARA Altenrhein,WFkcdbxxH8cK
ERR9862841,2022-06-20,2022-06-20,SAMEA110150360,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:33Z,2022-06-20T04:17:33Z,public,17_2021_05_06,2021-05-06,SARS-CoV2,urban biome,city,sewage,Switzerland,46.8707,9.5293,GR - Chur - ARA Chur,virus,Swiss SARS-CoV-2 Wastewater Surveillance,17_2021_05_06,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862841,ERX9407919,,Switzerland: GR - Chur - ARA Chur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: GR - Chur - ARA Chur,AbwAjPQvUPxy
ERR9862826,2022-06-20,2022-06-20,SAMEA110150345,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:31Z,2022-06-20T04:17:31Z,public,25_2021_05_06,2021-05-06,SARS-CoV2,urban biome,city,sewage,Switzerland,46.9174,7.24057,BE - Laupen - ARA Sensetal,virus,Swiss SARS-CoV-2 Wastewater Surveillance,25_2021_05_06,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862826,ERX9407904,,Switzerland: BE - Laupen - ARA Sensetal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: BE - Laupen - ARA Sensetal,Hu5yCrjhBVkZ
ERR9862776,2022-06-20,2022-06-20,SAMEA110150295,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:39Z,2022-06-20T04:17:39Z,public,10_2021_05_06,2021-05-06,SARS-CoV2,urban biome,city,sewage,Switzerland,47.4007,8.481,ZH - Zürich - ARA Werdhölzli,virus,Swiss SARS-CoV-2 Wastewater Surveillance,10_2021_05_06,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862776,ERX9407854,,Switzerland: ZH - Zürich - ARA Werdhölzli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: ZH - Zürich - ARA Werdhölzli,CRHmLs52ev4j
ERR9862786,2022-06-20,2022-06-20,SAMEA110150305,SIB,"Swiss Institute of Bioinformatics, Switzerland",2022-06-20T04:17:39Z,2022-06-20T04:17:39Z,public,05_2021_05_06,2021-05-06,SARS-CoV2,urban biome,city,sewage,Switzerland,46.0096,8.9177,TI - Lugano - CDA Lugano,virus,Swiss SARS-CoV-2 Wastewater Surveillance,05_2021_05_06,NGS Illumina xxx,municipal wastewater treatment plant,human waste,wastewater/sludge,2021-05-20,ERR9862786,ERX9407864,,Switzerland: TI - Lugano - CDA Lugano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzerland: TI - Lugano - CDA Lugano,DbVNYFgfttCD
